"Ámbito","Área","Indicador","Sex","Año","Fuente","Unidad","Valor"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Household survey","1000 personas","261.667"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Household survey","1000 personas","270.141"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Household survey","1000 personas","244.453"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Household survey","1000 personas","249.693"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Household survey","1000 personas","57.473"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Household survey","1000 personas","62.189"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Household survey","1000 personas","61.276"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Household survey","1000 personas","56.905"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Household survey","1000 personas","58.874"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Household survey","1000 personas","57.354"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Household survey","1000 personas","55.455"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Household survey","1000 personas","56.721"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Household survey","1000 personas","57.484"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Household survey","1000 personas","60.637"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Household survey","1000 personas","440.49"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Household survey","1000 personas","463.021"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Household survey","1000 personas","466.454"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Household survey","1000 personas","430.438"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Household survey","1000 personas","432.992"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Household survey","1000 personas","120.13"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Household survey","1000 personas","122.027"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Household survey","1000 personas","114.166"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Household survey","1000 personas","102.383"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Household survey","1000 personas","96.16"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Household survey","1000 personas","215.259"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Household survey","1000 personas","231.675"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Household survey","1000 personas","242.55"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Household survey","1000 personas","219.782"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Household survey","1000 personas","224.499"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Household survey","1000 personas","50.779"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Household survey","1000 personas","57.108"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Household survey","1000 personas","56.091"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Household survey","1000 personas","53.311"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Household survey","1000 personas","55.096"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Household survey","1000 personas","54.322"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Household survey","1000 personas","52.211"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Household survey","1000 personas","53.647"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Household survey","1000 personas","54.962"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Household survey","1000 personas","57.238"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Household survey","1000 personas","42.523"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Household survey","1000 personas","46.354"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Household survey","1000 personas","44.742"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Household survey","1000 personas","39.777"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Household survey","1000 personas","40.856"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Household survey","1000 personas","7.198"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Household survey","1000 personas","8.037"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Household survey","1000 personas","8.892"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Household survey","1000 personas","8.99"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Household survey","1000 personas","8.484"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Household survey","1000 personas","25.599"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Household survey","1000 personas","29.992"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Household survey","1000 personas","27.591"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Household survey","1000 personas","24.671"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Household survey","1000 personas","25.194"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Household survey","1000 personas","6.694"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Household survey","1000 personas","5.081"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Household survey","1000 personas","5.185"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Household survey","1000 personas","3.594"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Household survey","1000 personas","3.778"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Household survey","1000 personas","3.032"
"Indicadores de empleo: Agricultura","El Salvador","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Household survey","1000 personas","3.244"
